date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
12/09/2024,9.91 ( -0.1 %),203,"282,400","1,391.13",153,"285,200","1,864","-2,800",ads
11/09/2024,9.92 ( -1.78 %),346,"509,000","1,471.1",190,"558,000","2,937","-49,000",ads
10/09/2024,10.1 ( 0 %),284,"400,700","1,410.92",189,"401,800","2,126","-1,100",ads
09/09/2024,10.1 ( -1.46 %),276,"439,400","1,592.03",178,"302,900","1,702","136,500",ads
06/09/2024,10.25 ( -0.49 %),268,"513,000","1,914.18",195,"497,900","2,553","15,100",ads
05/09/2024,10.3 ( 3 %),322,"730,700","2,269.25",184,"528,200","2,871","202,500",ads
04/09/2024,10 ( -2.91 %),281,"398,400","1,417.79",163,"454,400","2,788","-56,000",ads
30/08/2024,10.3 ( -0.48 %),183,"308,000","1,683.06",174,"390,400","2,244","-82,400",ads
29/08/2024,10.35 ( -0.96 %),210,"297,200","1,415.24",189,"296,400","1,568",800,ads
28/08/2024,10.45 ( 0 %),270,"483,000","1,788.89",210,"416,700","1,984","66,300",ads
27/08/2024,10.45 ( 3.98 %),290,"490,500","1,691.38",167,"332,000","1,988","158,500",ads
26/08/2024,10.35 ( -0.48 %),231,"352,400","1,525.54",225,"355,700","1,581","-3,300",ads
23/08/2024,10.4 ( -1.42 %),369,"463,700","1,256.64",226,"450,100","1,992","13,600",ads
22/08/2024,10.55 ( -0.47 %),364,"573,900","1,576.65",246,"599,600","2,437","-25,700",ads
21/08/2024,10.6 ( -1.4 %),418,"554,300","1,326.08",229,"587,700","2,566","-33,400",ads
20/08/2024,10.75 ( 0 %),339,"555,600","1,638.94",240,"542,400","2,260","13,200",ads
19/08/2024,10.75 ( -0.92 %),490,"727,100","1,483.88",304,"643,000","2,115","84,100",ads
16/08/2024,10.85 ( 2.84 %),333,"576,400","1,730.93",251,"533,300","2,125","43,100",ads
15/08/2024,10.55 ( -1.4 %),320,"438,900","1,371.56",204,"576,800","2,827","-137,900",ads
14/08/2024,10.7 ( -1.83 %),259,"359,700","1,388.8",245,"548,300","2,238","-188,600",ads
13/08/2024,11.9 ( -0.42 %),465,"647,300","1,392.04",364,"1,004,500","2,760","-357,200",ads
12/08/2024,11.95 ( 2.14 %),497,"789,900","1,589.34",329,"765,000","2,325","24,900",ads
08/08/2024,11.4 ( 4.59 %),837,"2,011,300","2,402.99",456,"1,279,600","2,806","731,700",ads
07/08/2024,10.9 ( 1.4 %),177,"437,300","2,470.62",179,"431,200","2,409","6,100",ads
06/08/2024,10.75 ( 1.9 %),300,"540,000","1,800",185,"397,700","2,150","142,300",ads
05/08/2024,10.55 ( -3.65 %),450,"866,400","1,925.33",331,"875,600","2,645","-9,200",ads
02/08/2024,10.95 ( 1.86 %),267,"810,700","3,036.33",232,"541,200","2,333","269,500",ads
01/08/2024,10.75 ( -4.02 %),327,"706,900","2,161.77",300,"965,400","3,218","-258,500",ads
31/07/2024,11.2 ( -0.44 %),241,"488,200","2,025.73",213,"474,800","2,229","13,400",ads
30/07/2024,11.25 ( -1.75 %),158,"351,700","2,225.95",267,"732,300","2,743","-380,600",ads
29/07/2024,11.45 ( -0.43 %),262,"600,600","2,292.37",279,"622,500","2,231","-21,900",ads
26/07/2024,11.5 ( 0.88 %),204,"525,200","2,574.51",246,"552,400","2,246","-27,200",ads
25/07/2024,11.4 ( 1.33 %),208,"522,500","2,512.02",209,"460,100","2,201","62,400",ads
24/07/2024,11.25 ( 3.21 %),387,"1,115,200","2,881.65",325,"623,000","1,917","492,200",ads
22/07/2024,11.4 ( -5 %),669,"1,182,300","1,767.26",360,"997,200","2,770","185,100",ads
19/07/2024,12 ( -2.04 %),427,"817,900","1,915.46",232,"712,200","3,070","105,700",ads
18/07/2024,12.25 ( 2.94 %),504,"870,400","1,726.98",357,"928,000","2,599","-57,600",ads
17/07/2024,0 ( 0 %),975,"1,359,600","1,394.46",544,"1,783,100","3,278","-423,500",ads
16/07/2024,0 ( 0 %),360,"748,300","2,078.61",300,"776,500","2,588","-28,200",ads
15/07/2024,12.8 ( 0.39 %),398,"831,900","2,090.2",248,"644,500","2,599","187,400",ads
12/07/2024,12.75 ( -1.92 %),656,"1,069,500","1,630.34",334,"1,270,900","3,805","-201,400",ads
11/07/2024,13 ( -0.76 %),511,"961,200","1,881.02",360,"1,198,900","3,330","-237,700",ads
10/07/2024,13.1 ( -1.5 %),425,"902,000","2,122.35",431,"1,266,600","2,939","-364,600",ads
09/07/2024,13.3 ( 0 %),445,"1,220,700","2,743.15",340,"882,800","2,596","337,900",ads
08/07/2024,13.3 ( 0 %),394,"808,900","2,053.05",393,"854,700","2,175","-45,800",ads
05/07/2024,13.3 ( 2.7 %),593,"1,585,900","2,674.37",481,"1,076,200","2,237","509,700",ads
04/07/2024,12.95 ( -0.77 %),413,"1,153,200","2,792.25",316,"1,352,700","4,281","-199,500",ads
03/07/2024,13.05 ( 0 %),304,"581,000","1,911.18",248,"584,100","2,355","-3,100",ads
02/07/2024,13.05 ( 0.77 %),381,"780,700","2,049.08",273,"649,700","2,380","131,000",ads
01/07/2024,12.95 ( 1.17 %),505,"1,047,600","2,074.46",275,"741,800","2,697","305,800",ads
28/06/2024,12.8 ( -5.19 %),547,"1,049,200","1,918.1",468,"1,377,900","2,944","-328,700",ads
27/06/2024,13.5 ( -0.74 %),438,"813,500","1,857.31",346,"1,131,800","3,271","-318,300",ads
26/06/2024,13.6 ( 0.74 %),569,"946,400","1,663.27",361,"1,013,400","2,807","-67,000",ads
25/06/2024,13.5 ( 1.5 %),386,"726,100","1,881.09",308,"645,300","2,095","80,800",ads
24/06/2024,13.3 ( -4.66 %),911,"1,701,300","1,867.51",580,"1,731,300","2,985","-30,000",ads
21/06/2024,13.95 ( 4.49 %),703,"2,122,700","3,019.49",787,"2,028,200","2,577","94,500",ads
20/06/2024,13.35 ( -2.2 %),858,"1,428,700","1,665.15",542,"1,602,400","2,956","-173,700",ads
