date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership
06/09/2024,2.82(0.00 %),0,0,0,0,0,0,"-102,010",0.56%
05/09/2024,2.82(-1.05 %),0,0,0,0,0,0,"-102,010",0.56%
04/09/2024,2.85(0.35 %),0,0,0,0,0,0,"-102,010",0.56%
30/08/2024,2.84(-2.07 %),0,0,0,0,0,0,"-102,010",0.56%
29/08/2024,2.9(-1.69 %),0,0,0,0,0,0,"-102,010",0.56%
28/08/2024,2.95(3.51 %),0,0,0,0,0,0,"-102,010",0.56%
27/08/2024,2.85(-2.73 %),0,0,0,0,0,0,"-102,010",0.56%
26/08/2024,2.93(-2.33 %),0,0,0,0,0,0,"-102,010",0.56%
23/08/2024,3(-1.96 %),0,0,0,0,0,0,"-102,010",0.56%
22/08/2024,3.06(-0.97 %),0,0,0,0,0,0,"-102,010",0.56%
21/08/2024,3.09(0.65 %),0,0,0,0,0,0,"-102,010",0.56%
20/08/2024,3.07(-0.97 %),0,0,0,0,0,0,"-10,201",0.56%
19/08/2024,3.1(0.65 %),0,0,0,0,0,0,"-10,201",0.56%
16/08/2024,3.08(4.41 %),0,0,0,0,0,0,"-10,201",0.56%
15/08/2024,2.95(1.37 %),0,0,0,0,0,0,"-10,201",0.56%
14/08/2024,2.91(0.34 %),0,0,0,0,0,0,"-10,201",0.56%
13/08/2024,2.9(-6.15 %),0,0,0,0,0,0,"-10,201",0.56%
12/08/2024,3.09(-0.64 %),0,0,0,0,0,0,"-10,201",0.56%
09/08/2024,3.11(3.32 %),0,0,0,0,0,0,"-102,010",0.56%
08/08/2024,3.01(6.74 %),0,0,0,0,0,0,"-102,010",0.56%
07/08/2024,2.82(6.82 %),0,0,0,0,0,0,"-102,010",0.56%
06/08/2024,2.64(-1.49 %),0,0,0,0,0,0,"-102,010",0.56%
05/08/2024,2.68(-6.94 %),0,0,0,0,0,0,"-102,010",0.56%
02/08/2024,2.88(-6.49 %),0,0,0,0,0,0,"-102,010",0.56%
01/08/2024,3.08(-6.95 %),0,0,0,0,0,0,"-102,010",0.56%
31/07/2024,3.31(-4.89 %),0,0,0,0,0,0,"-102,010",0.56%
30/07/2024,3.48(-1.69 %),0,0,0,0,0,0,"-102,010",0.56%
29/07/2024,3.54(0.28 %),0,0,0,0,0,0,"-102,010",0.56%
24/07/2024,3.51(1.45 %),0,0,0,0,0,0,"-102,010",0.56%
23/07/2024,3.46(-1.42 %),0,0,0,0,0,0,"-102,010",0.56%
22/07/2024,3.51(-5.14 %),0,0,0,0,0,0,"-102,010",0.56%
19/07/2024,3.7(-0.80 %),0,0,0,0,0,0,"-102,010",0.56%
18/07/2024,3.73(-5.81 %),0,0,0,0,0,0,"-102,010",0.56%
17/07/2024,3.96(-2.46 %),0,0,0,0,0,0,"-102,010",0.56%
