date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership
09/09/2024,10.1(-1.46 %),300,0,300,0,0,0,"38,066,239",0.17%
06/09/2024,10.25(-0.49 %),"20,700",0.21,"22,200",0.23,"1,500",0.02,"38,036,639",0.21%
05/09/2024,10.3(3.00 %),"-27,600",-0.28,"2,300",0.02,"29,900",0.31,"38,057,539",0.18%
04/09/2024,10(-2.91 %),"-1,300",-0.01,0,0,"1,300",0.01,"38,057,139",0.18%
30/08/2024,10.3(-0.48 %),"-2,700",-0.03,0,0,"2,700",0.03,"38,057,039",0.18%
29/08/2024,10.35(-0.96 %),"1,700",0.02,"1,800",0.02,100,0,"38,056,639",0.18%
28/08/2024,10.45(0.00 %),"5,300",0.06,"5,700",0.06,400,0,"38,058,439",0.18%
27/08/2024,10.45(3.98 %),0,0,0,0,0,0,"38,056,339",0.18%
26/08/2024,10.35(-0.48 %),"-7,200",-0.08,600,0.01,"7,800",0.08,"38,046,839",0.2%
23/08/2024,10.4(-1.42 %),"-9,300",-0.1,200,0,"9,500",0.1,"38,046,439",0.2%
22/08/2024,10.55(-0.47 %),-800,-0.01,200,0,"1,000",0.01,"38,043,539",0.2%
21/08/2024,10.6(-1.40 %),"4,300",0.05,"7,400",0.08,"3,100",0.03,"38,038,039",0.21%
20/08/2024,10.75(0.00 %),"5,300",0.06,"11,000",0.12,"5,700",0.06,"38,054,239",0.19%
19/08/2024,10.75(-0.92 %),"2,700",0.03,"4,700",0.05,"2,000",0.02,"38,054,239",0.19%
16/08/2024,10.85(2.84 %),"27,300",0.29,"27,500",0.29,200,0,"38,058,939",0.18%
15/08/2024,10.55(-1.40 %),"15,300",0.16,"15,300",0.16,0,0,"38,072,739",0.16%
14/08/2024,10.7(-1.83 %),"-13,700",-0.15,0,0,"13,700",0.15,"37,981,739",0.28%
13/08/2024,11.9(-0.42 %),"-105,100",-1.25,"1,200",0.01,"106,300",1.26,"37,981,639",0.28%
12/08/2024,11.95(2.14 %),"4,000",0.05,"4,100",0.05,100,0,"37,973,439",0.29%
09/08/2024,11.7(2.63 %),"-9,400",-0.11,0,0,"9,400",0.11,"37,970,339",0.3%
08/08/2024,11.4(4.59 %),"87,700",0.99,"94,900",1.07,"7,200",0.08,"37,959,639",0.31%
07/08/2024,10.9(1.40 %),"-10,700",-0.12,0,0,"10,700",0.12,"38,054,539",0.19%
06/08/2024,10.75(1.90 %),"8,900",0.09,"8,900",0.09,0,0,"38,044,739",0.2%
05/08/2024,10.55(-3.65 %),"1,400",0.01,"11,200",0.12,"9,800",0.11,"38,053,639",0.19%
02/08/2024,10.95(1.86 %),"32,500",0.36,"32,500",0.36,0,0,"38,019,639",0.23%
01/08/2024,10.75(-4.02 %),"-45,200",-0.5,0,0,"45,200",0.5,"38,050,739",0.19%
31/07/2024,11.2(-0.44 %),"8,400",0.09,"9,800",0.11,"1,400",0.02,"38,030,939",0.22%
30/07/2024,11.25(-1.75 %),"-17,600",-0.2,"5,400",0.06,"23,000",0.26,"38,017,739",0.24%
29/07/2024,11.45(-0.43 %),"-17,600",-0.2,"5,400",0.06,"23,000",0.26,"37,987,439",0.27%
24/07/2024,11.25(3.21 %),"5,800",0.06,"25,400",0.28,"19,600",0.22,"37,977,939",0.29%
23/07/2024,10.9(-4.39 %),300,0,300,0,0,0,"37,996,739",0.26%
22/07/2024,11.4(-5.00 %),"20,800",0.24,"27,400",0.32,"6,600",0.08,"37,996,639",0.26%
19/07/2024,12(-2.04 %),"27,000",0.32,"27,400",0.33,400,0,"38,022,639",0.23%
18/07/2024,12.25(2.94 %),"-1,400",-0.02,0,0,"1,400",0.02,"37,981,539",0.28%
17/07/2024,11.9(-6.30 %),"-51,300",-0.65,"17,200",0.21,"68,500",0.86,"37,969,839",0.3%
16/07/2024,12.7(-0.78 %),"-11,700",-0.15,0,0,"11,700",0.15,"37,987,039",0.28%
15/07/2024,12.8(0.39 %),0,0,0,0,0,0,"37,980,639",0.28%
12/07/2024,0(0.00 %),"19,900",0.25,"26,300",0.34,"6,400",0.08,"37,966,039",0.3%
11/07/2024,0(0.00 %),"-14,600",-0.19,0,0,"14,600",0.19,"37,964,439",0.3%
10/07/2024,13.1(-1.50 %),"-27,900",-0.37,0,0,"27,900",0.37,"37,957,339",0.31%
08/07/2024,13.3(0.00 %),"-37,700",-0.5,300,0,"38,000",0.5,"37,924,039",0.36%
04/07/2024,12.95(-0.77 %),"2,000",0.03,"20,800",0.27,"18,800",0.24,"37,988,139",0.27%
03/07/2024,13.05(0.00 %),"8,600",0.11,"9,100",0.12,500,0.01,"38,008,839",0.25%
02/07/2024,13.05(0.77 %),-100,-0,0,0,100,0,"38,001,239",0.26%
01/07/2024,12.95(1.17 %),800,0.01,"17,500",0.23,"16,700",0.21,"37,997,839",0.26%
28/06/2024,12.8(-5.19 %),"-3,400",-0.05,0,0,"3,400",0.05,"38,001,239",0.26%
27/06/2024,13.5(-0.74 %),"2,300",0.03,"16,400",0.22,"14,100",0.19,"38,001,239",0.26%
26/06/2024,13.6(0.74 %),"53,300",0.71,"53,300",0.71,0,0,"38,011,539",0.24%
25/06/2024,13.5(1.50 %),"7,000",0.09,"13,100",0.17,"6,100",0.08,"37,959,739",0.31%
24/06/2024,13.3(-4.66 %),"-87,000",-1.17,"18,100",0.24,"105,100",1.41,"37,897,839",0.39%
21/06/2024,13.95(4.49 %),"-75,000",-1.04,0,0,"75,000",1.04,"37,865,039",0.44%
20/06/2024,13.35(-2.20 %),"-44,800",-0.61,"6,100",0.08,"50,900",0.69,"37,796,439",0.52%
19/06/2024,13.65(-0.36 %),"-1,900",-0.03,"66,700",0.92,"68,600",0.95,"37,794,739",0.53%
18/06/2024,13.7(0.74 %),"43,600",0.6,"51,400",0.71,"7,800",0.11,"37,791,739",0.53%
17/06/2024,13.6(-2.16 %),"24,500",0.33,"94,200",1.3,"69,700",0.96,"37,748,139",0.59%
14/06/2024,13.9(-6.71 %),"-28,400",-0.41,"66,600",0.97,"95,000",1.38,"37,770,639",0.56%
13/06/2024,14.9(-1.00 %),"-68,300",-1.02,"3,400",0.05,"71,700",1.07,"37,837,239",0.47%
12/06/2024,0(0.00 %),"79,600",1.19,"79,600",1.19,0,0,"37,830,239",0.48%
11/06/2024,0(0.00 %),"22,900",0.33,"33,300",0.49,"10,400",0.15,"36,149,339",0.75%
10/06/2024,14.95(-1.32 %),"-34,600",-0.51,"148,500",2.25,"183,100",2.76,"36,287,139",0.81%
07/06/2024,15.15(1.00 %),"-141,500",-2.14,"5,000",0.08,"146,500",2.22,"36,252,539",0.61%
06/06/2024,15(0.67 %),900,0.01,"10,400",0.16,"9,500",0.15,"36,149,339",0.75%
05/06/2024,14.9(-1.97 %),"-105,100",-1.6,"3,100",0.05,"108,200",1.64,"36,051,939",1.27%
04/06/2024,15.2(3.40 %),"268,700",4,"326,800",4.88,"58,100",0.88,"35,946,839",1.48%
03/06/2024,14.7(0.68 %),"-21,800",-0.33,"4,400",0.07,"26,200",0.4,"36,215,539",0.95%
31/05/2024,14.6(6.96 %),"25,700",0.32,"163,700",2.32,"138,000",2,"36,215,540",0.66%
30/05/2024,13.65(-1.09 %),"-48,100",-0.65,"8,100",0.11,"56,200",0.76,"36,333,040",0.5%
29/05/2024,13.8(-0.36 %),"-36,300",-0.51,"9,900",0.14,"46,200",0.64,"36,307,840",0.53%
28/05/2024,13.85(2.21 %),"-21,500",-0.3,"11,800",0.16,"33,300",0.46,"36,288,540",0.56%
27/05/2024,13.55(0.37 %),"-24,000",-0.32,"5,200",0.07,"29,200",0.39,"36,220,440",0.65%
24/05/2024,13.5(-3.23 %),"49,400",0.63,"129,300",1.76,"79,900",1.13,"36,287,439",0.81%
23/05/2024,13.95(-0.36 %),"48,200",0.67,"48,700",0.68,500,0.01,"36,349,240",0.47%
22/05/2024,14(-2.78 %),"24,000",0.34,"29,200",0.41,"5,200",0.07,"36,361,940",0.46%
21/05/2024,14.4(5.49 %),"26,300",0.36,"62,300",0.88,"36,000",0.52,"36,372,340",0.44%
20/05/2024,13.65(1.49 %),"56,200",0.77,"75,000",1.03,"18,800",0.26,"36,428,340",0.37%
17/05/2024,13.45(2.28 %),"16,800",0.23,"23,100",0.31,"6,300",0.08,"36,484,740",0.29%
16/05/2024,13.15(0.00 %),"1,400",0.02,"20,000",0.26,"18,600",0.24,"36,506,939",0.38%
15/05/2024,13.15(3.14 %),"37,800",0.49,"54,800",0.71,"17,000",0.22,"36,508,339",0.37%
14/05/2024,12.75(0.00 %),"-6,000",-0.08,"6,300",0.08,"12,300",0.16,"36,546,139",0.3%
13/05/2024,12.75(-0.78 %),"-15,000",-0.19,"7,300",0.09,"22,300",0.28,"36,499,840",0.27%
10/05/2024,12.85(-0.39 %),"-37,500",-0.48,0,0,"37,500",0.48,"36,453,140",0.33%
09/05/2024,12.9(-0.39 %),"-54,000",-0.7,0,0,"54,000",0.7,"36,448,640",0.34%
08/05/2024,12.95(1.57 %),"14,600",0.18,"19,100",0.24,"4,500",0.06,"36,439,540",0.35%
07/05/2024,12.75(-0.39 %),"-5,100",-0.07,"4,000",0.05,"9,100",0.12,"36,458,640",0.33%
06/05/2024,12.8(3.64 %),"126,100",1.58,"126,100",1.58,0,0,"36,431,940",0.36%
03/05/2024,12.35(0.41 %),"-30,700",-0.38,0,0,"30,700",0.38,"36,556,940",0.19%
02/05/2024,12.3(1.23 %),"9,500",0.11,"10,600",0.13,"1,100",0.01,"36,556,940",0.19%
26/04/2024,12.15(-2.02 %),0,0,0,0,0,0,"36,538,540",0.22%
25/04/2024,12.4(-1.20 %),"-29,000",-0.36,0,0,"29,000",0.36,"36,297,839",0.79%
24/04/2024,12.55(2.03 %),100,0,600,0.01,500,0.01,"36,268,839",0.84%
23/04/2024,12.3(0.82 %),"-43,900",-0.54,0,0,"43,900",0.54,"36,477,840",0.3%
22/04/2024,12.2(0.00 %),"8,700",0.11,"25,600",0.31,"16,900",0.2,"36,416,740",0.38%
19/04/2024,12.2(-2.40 %),"-58,100",-0.7,"3,000",0.04,"61,100",0.74,"36,233,739",0.91%
17/04/2024,12.5(-0.79 %),"-21,600",-0.27,0,0,"21,600",0.27,"36,175,639",1.03%
16/04/2024,12.6(-0.40 %),"-21,600",-0.27,"6,300",0.08,"27,900",0.35,"36,175,639",1.03%
15/04/2024,12.65(-6.64 %),"1,900",0.02,"26,300",0.34,"24,400",0.32,"36,154,039",1.07%
12/04/2024,13.55(1.12 %),"-2,100",-0.03,800,0.01,"2,900",0.04,"36,401,140",0.4%
11/04/2024,13.4(0.75 %),"24,200",0.32,"24,200",0.32,0,0,"36,394,840",0.41%
10/04/2024,13.3(-0.37 %),"-7,100",-0.1,0,0,"7,100",0.1,"36,178,039",1.02%
09/04/2024,13.35(0.38 %),"-51,400",-0.68,0,0,"51,400",0.68,"36,170,939",1.04%
08/04/2024,13.3(-1.12 %),"-40,400",-0.54,0,0,"40,400",0.54,"36,119,539",1.14%
05/04/2024,13.45(-2.54 %),"-82,900",-1.13,"7,000",0.1,"89,900",1.22,"36,153,440",0.74%
04/04/2024,13.8(-0.72 %),"-83,900",-1.17,0,0,"83,900",1.17,"35,996,239",1.38%
03/04/2024,13.9(-1.77 %),"-16,200",-0.23,"39,500",0.56,"55,700",0.78,"36,081,240",0.84%
02/04/2024,14.15(1.07 %),"21,200",0.29,"44,700",0.62,"23,500",0.33,"35,896,139",1.58%
01/04/2024,14(-1.06 %),"-154,900",-2.16,"8,300",0.12,"163,200",2.28,"35,946,140",1.02%
29/03/2024,14.15(-1.05 %),"-11,100",-0.16,"45,000",0.64,"56,100",0.8,"35,917,340",1.06%
28/03/2024,14.3(-0.35 %),"-3,200",-0.05,"33,900",0.49,"37,100",0.54,"35,960,440",1%
27/03/2024,14.35(4.74 %),"233,900",3.32,"235,800",3.35,"1,900",0.03,"35,933,540",1.04%
26/03/2024,13.7(1.48 %),"-37,200",-0.5,"23,600",0.32,"60,800",0.82,"36,086,139",1.2%
25/03/2024,13.5(-2.53 %),"-72,700",-1,"6,900",0.1,"79,600",1.09,"36,090,040",0.83%
22/03/2024,13.85(-0.36 %),"-18,800",-0.26,"4,500",0.06,"23,300",0.32,"36,112,739",1.15%
21/03/2024,13.9(3.35 %),"231,800",3.18,"235,800",3.23,"4,000",0.05,"36,093,939",1.19%
20/03/2024,13.45(0.00 %),"-117,700",-1.59,0,0,"117,700",1.59,"36,325,739",0.73%
19/03/2024,13.45(-0.74 %),"-78,700",-1.06,"1,200",0.02,"79,900",1.08,"35,882,640",1.11%
18/03/2024,13.55(-4.58 %),"-233,100",-3.14,"19,900",0.27,"253,000",3.41,"35,875,740",1.12%
15/03/2024,14.2(2.90 %),"149,600",2.06,"157,700",2.17,"8,100",0.11,"35,896,239",1.58%
14/03/2024,13.8(0.00 %),"116,700",1.62,"116,700",1.62,0,0,"36,045,839",1.28%
13/03/2024,13.8(6.98 %),"232,900",3.1,"232,900",3.1,0,0,"36,162,539",0.73%
12/03/2024,12.9(1.18 %),"15,300",0.19,"22,800",0.29,"7,500",0.1,"36,378,740",0.43%
11/03/2024,12.75(0.39 %),"-4,300",-0.05,"12,400",0.16,"16,700",0.21,"36,361,630",0.66%
08/03/2024,12.7(-1.93 %),"-24,400",-0.31,0,0,"24,400",0.31,"36,357,330",0.67%
07/03/2024,12.95(0.00 %),"-32,900",-0.42,0,0,"32,900",0.42,"36,332,930",0.72%
06/03/2024,12.95(-0.77 %),"1,500",0.02,"1,500",0.02,0,0,"36,300,030",0.78%
05/03/2024,13.05(-1.14 %),0,0,0,0,0,0,"36,349,440",0.47%
04/03/2024,13.2(1.54 %),"65,400",0.86,"65,400",0.86,0,0,"36,301,530",0.78%
01/03/2024,13(0.78 %),"-1,109",-0.01,0,0,"1,109",0.01,"36,366,930",0.65%
29/02/2024,12.9(-1.15 %),"-11,100",-0.15,0,0,"11,100",0.15,"36,366,930",0.45%
28/02/2024,13.05(-1.14 %),"-26,900",-0.35,"8,800",0.12,"35,700",0.47,"28,856,930",15.44%
27/02/2024,13.2(1.54 %),"-48,500",-0.64,"13,800",0.18,"62,300",0.82,"28,830,030",15.49%
26/02/2024,13(0.39 %),"6,600",0.08,"11,600",0.15,"5,000",0.07,"36,282,830",0.56%
23/02/2024,12.95(-2.63 %),"-34,100",-0.45,"5,300",0.07,"39,400",0.52,"28,788,130",15.58%
22/02/2024,13.3(1.92 %),"122,800",1.64,"124,500",1.66,"1,700",0.02,"28,922,530",0.47%
21/02/2024,13.05(-0.38 %),"8,800",0.12,"8,800",0.12,0,0,"28,922,530",0.47%
20/02/2024,13.1(0.77 %),"40,400",0.53,"40,400",0.53,0,0,"28,915,730",0.48%
19/02/2024,13(-0.38 %),500,0.01,"16,100",0.21,"15,600",0.2,"28,951,530",0.42%
16/02/2024,13.05(0.00 %),200,0,"4,800",0.06,"4,600",0.06,"28,967,630",0.39%
15/02/2024,13.05(0.38 %),"42,300",0.55,"42,300",0.55,0,0,"28,972,430",0.39%
07/02/2024,13(0.39 %),"3,300",0.04,"3,300",0.04,0,0,"29,014,230",0.31%
06/02/2024,12.95(0.78 %),"38,900",0.5,"39,400",0.51,500,0.01,"29,017,530",0.31%
05/02/2024,12.85(0.39 %),"21,200",0.27,"21,200",0.27,0,0,"29,011,230",0.37%
02/02/2024,12.8(0.39 %),"12,900",0.17,"12,900",0.17,0,0,"29,078,530",0.2%
01/02/2024,12.75(0.39 %),"-9,300",-0.12,0,0,"9,300",0.12,"29,045,330",0.3%
31/01/2024,12.7(-2.31 %),"-1,000",-0.01,"2,200",0.03,"3,200",0.04,"29,045,330",0.26%
30/01/2024,13(2.36 %),"-33,200",-0.42,0,0,"33,200",0.42,"29,047,530",0.26%
29/01/2024,12.7(-1.17 %),"14,300",0.18,"14,300",0.18,0,0,"29,047,530",0.26%
26/01/2024,12.85(0.00 %),700,0.01,700,0.01,0,0,"29,056,930",0.28%
25/01/2024,12.85(-0.39 %),"-9,800",-0.13,"1,800",0.02,"11,600",0.15,"29,057,630",0.28%
24/01/2024,12.9(0.78 %),"-3,800",-0.05,200,0,"4,000",0.05,"29,047,830",0.29%
23/01/2024,12.8(-1.16 %),0,0,0,0,0,0,"29,044,030",0.3%
22/01/2024,12.95(0.00 %),-900,-0.01,0,0,900,0.01,"29,044,030",0.3%
19/01/2024,12.95(0.00 %),"8,900",0.12,"8,900",0.12,0,0,"29,043,130",0.3%
18/01/2024,12.95(0.78 %),"8,000",0.1,"8,000",0.1,0,0,"29,052,030",0.29%
17/01/2024,12.85(-0.39 %),"2,600",0.03,"2,600",0.03,0,0,"29,064,930",0.23%
16/01/2024,12.9(1.18 %),0,0,0,0,0,0,"29,059,930",0.24%
15/01/2024,12.75(-0.39 %),"-7,600",-0.1,0,0,"7,600",0.1,"29,035,330",0.28%
12/01/2024,12.8(-3.76 %),"-24,100",-0.31,500,0.01,"24,600",0.32,"29,055,030",0.28%
11/01/2024,13.3(-0.75 %),"-11,700",-0.16,"1,000",0.01,"12,700",0.17,"29,018,230",0.31%
10/01/2024,13.4(-1.11 %),"3,600",0.05,"8,500",0.12,"4,900",0.07,"29,019,230",0.31%
09/01/2024,13.55(-1.09 %),0,0,0,0,0,0,"29,025,430",0.29%
08/01/2024,13.7(-1.08 %),100,0,"2,400",0.03,"2,300",0.03,"29,029,930",0.33%
05/01/2024,13.85(0.73 %),"11,600",0.16,"11,600",0.16,0,0,"29,030,030",0.33%
04/01/2024,13.75(-0.72 %),"1,200",0.02,"1,200",0.02,0,0,"29,041,630",0.31%
03/01/2024,13.85(5.73 %),"12,300",0.17,"12,300",0.17,0,0,"29,042,830",0.3%
02/01/2024,13.1(-0.76 %),"7,100",0.09,"7,100",0.09,0,0,"29,048,930",0.25%
29/12/2023,13.2(1.15 %),"-1,200",-0.02,"2,800",0.04,"4,000",0.05,"29,056,130",0.28%
28/12/2023,13.05(-0.76 %),-900,-0.01,0,0,900,0.01,"29,054,930",0.28%
27/12/2023,13.15(-0.38 %),0,0,0,0,0,0,"29,054,030",0.28%
26/12/2023,13.2(-0.38 %),0,0,0,0,0,0,"29,054,030",0.28%
25/12/2023,13.25(0.38 %),"13,800",0.18,"13,800",0.18,0,0,"29,054,030",0.28%
22/12/2023,13.2(-0.38 %),0,0,0,0,0,0,"29,067,830",0.26%
21/12/2023,13.25(-0.38 %),"1,500",0.02,"1,500",0.02,0,0,"29,067,830",0.26%
20/12/2023,13.3(0.38 %),"1,200",0.02,"1,200",0.02,0,0,"29,069,330",0.25%
19/12/2023,13.25(0.38 %),0,0,0,0,0,0,"29,070,530",0.25%
18/12/2023,13.2(-2.22 %),-200,-0,0,0,200,0,"29,070,530",0.25%
15/12/2023,13.5(0.00 %),"-2,000",-0.03,0,0,"2,000",0.03,"29,070,330",0.25%
14/12/2023,13.5(-1.10 %),0,0,0,0,0,0,"29,068,330",0.25%
13/12/2023,13.65(-1.44 %),"-3,300",-0.05,0,0,"3,300",0.05,"29,068,330",0.25%
12/12/2023,13.85(-1.07 %),"-11,500",-0.16,0,0,"11,500",0.16,"29,065,030",0.26%
11/12/2023,14(-1.75 %),"-9,800",-0.14,0,0,"9,800",0.14,"29,053,530",0.28%
08/12/2023,14.25(3.26 %),"-6,200",-0.09,0,0,"6,200",0.09,"29,043,730",0.3%
07/12/2023,13.8(0.36 %),700,0.01,"2,900",0.04,"2,200",0.03,"29,037,530",0.31%
06/12/2023,13.75(3.00 %),"14,700",0.2,"14,700",0.2,0,0,"29,038,230",0.31%
05/12/2023,13.35(0.75 %),"2,900",0.04,"2,900",0.04,0,0,"29,052,930",0.28%
04/12/2023,13.25(1.53 %),"5,500",0.07,"5,500",0.07,0,0,"29,055,830",0.28%
01/12/2023,13.05(0.00 %),"-3,900",-0.05,0,0,"3,900",0.05,"29,061,330",0.27%
30/11/2023,13.05(-1.14 %),0,0,0,0,0,0,"29,059,030",0.27%
29/11/2023,13.2(0.38 %),0,0,0,0,0,0,"29,059,030",0.27%
28/11/2023,13.15(0.38 %),0,0,0,0,0,0,"29,059,030",0.27%
27/11/2023,13.1(-2.24 %),0,0,0,0,0,0,"29,059,030",0.27%
24/11/2023,13.4(0.00 %),"-19,600",-0.26,0,0,"19,600",0.26,"29,059,030",0.27%
23/11/2023,13.4(-1.47 %),"-1,900",-0.03,0,0,"1,900",0.03,"29,039,430",0.31%
22/11/2023,13.6(0.00 %),"-2,300",-0.03,0,0,"2,300",0.03,"29,037,530",0.27%
21/11/2023,13.6(2.26 %),"12,300",0.17,"12,300",0.17,0,0,"29,037,530",0.27%
20/11/2023,13.3(-1.48 %),"7,300",0.1,"7,300",0.1,0,0,"29,040,230",0.27%
17/11/2023,13.5(-1.82 %),"-7,500",-0.1,"2,100",0.03,"9,600",0.13,"29,045,630",0.26%
16/11/2023,13.75(1.10 %),0,0,0,0,0,0,"29,045,630",0.3%
15/11/2023,13.6(-2.16 %),"-5,000",-0.07,0,0,"5,000",0.07,"29,045,630",0.26%
14/11/2023,13.9(2.96 %),"-10,000",-0.14,"5,900",0.08,"15,900",0.22,"29,040,630",0.27%
13/11/2023,13.5(-1.46 %),"-11,100",-0.15,0,0,"11,100",0.15,"29,022,830",0.3%
10/11/2023,13.7(-0.72 %),300,0,"1,200",0.02,900,0.01,"29,019,530",0.3%
09/11/2023,13.8(2.99 %),"52,600",0.72,"55,900",0.76,"3,300",0.05,"29,014,830",0.31%
08/11/2023,13.4(4.28 %),"3,500",0.04,"9,400",0.12,"5,900",0.08,"29,065,430",0.23%
07/11/2023,12.85(-2.65 %),"-5,300",-0.07,0,0,"5,300",0.07,"29,080,130",0.2%
06/11/2023,13.2(0.00 %),-800,-0.01,300,0,"1,100",0.01,"29,074,830",0.21%
03/11/2023,13.2(-1.49 %),"-4,400",-0.06,"6,600",0.09,"11,000",0.15,"29,074,030",0.21%
02/11/2023,13.4(4.69 %),"3,000",0.04,"3,000",0.04,0,0,"29,069,630",0.22%
01/11/2023,12.8(4.07 %),"21,800",0.27,"21,800",0.27,0,0,"29,072,630",0.21%
31/10/2023,12.3(-1.60 %),"11,000",0.13,"11,000",0.13,0,0,"29,094,430",0.18%
30/10/2023,12.5(0.00 %),0,0,0,0,0,0,"29,105,430",0.16%
27/10/2023,12.5(0.81 %),0,0,0,0,0,0,"29,103,130",0.16%
26/10/2023,12.4(-6.77 %),"-2,300",-0.03,0,0,"2,300",0.03,"29,086,530",0.19%
25/10/2023,13.3(-1.48 %),"-16,600",-0.22,0,0,"16,600",0.22,"29,081,630",0.2%
24/10/2023,13.5(2.66 %),"-4,800",-0.06,0,0,"4,800",0.06,"29,086,330",0.19%
23/10/2023,13.15(0.00 %),-100,-0,0,0,100,0,"29,081,530",0.2%
20/10/2023,13.15(6.91 %),"18,800",0.24,"18,900",0.24,100,0,"29,081,530",0.2%
19/10/2023,12.3(-4.65 %),"4,800",0.06,"4,800",0.06,0,0,"29,096,430",0.17%
18/10/2023,12.9(-6.52 %),"-4,000",-0.05,0,0,"4,000",0.05,"29,100,930",0.17%
17/10/2023,13.8(-2.13 %),-100,-0,200,0,300,0,"29,100,030",0.17%
16/10/2023,14.1(-2.08 %),-900,-0.01,0,0,900,0.01,"29,100,030",0.17%
13/10/2023,14.4(0.70 %),-200,-0,0,0,200,0,"29,100,030",0.17%
12/10/2023,14.3(-1.72 %),0,0,0,0,0,0,"29,100,030",0.17%
11/10/2023,14.55(1.04 %),"1,700",0.02,"1,700",0.02,0,0,"29,100,030",0.17%
10/10/2023,14.4(0.35 %),"1,200",0.02,"1,200",0.02,0,0,"29,101,730",0.16%
09/10/2023,14.35(3.99 %),100,0,100,0,0,0,"29,102,930",0.16%
06/10/2023,13.8(1.47 %),-500,-0.01,0,0,500,0.01,"29,103,030",0.16%
05/10/2023,13.6(-1.81 %),0,0,0,0,0,0,"29,102,530",0.16%
04/10/2023,13.85(1.47 %),0,0,0,0,0,0,"29,097,630",0.2%
03/10/2023,13.65(-3.87 %),0,0,0,0,0,0,"29,097,630",0.17%
02/10/2023,14.2(-0.70 %),"-4,900",-0.07,0,0,"4,900",0.07,"29,095,430",0.17%
29/09/2023,14.3(5.54 %),"-2,200",-0.03,0,0,"2,200",0.03,"29,095,430",0.17%
28/09/2023,13.55(-1.81 %),0,0,0,0,0,0,"29,088,285",0.21%
27/09/2023,13.8(0.00 %),"4,500",0.06,"4,900",0.07,400,0.01,"29,088,285",0.21%
26/09/2023,13.8(-6.76 %),"2,200",0.03,"2,200",0.03,0,0,"29,092,785",0.18%
25/09/2023,14.8(-6.92 %),"-6,100",-0.09,900,0.01,"7,000",0.11,"29,093,585",0.18%
22/09/2023,15.9(-1.85 %),-600,-0.01,800,0.01,"1,400",0.02,"29,094,485",0.18%
21/09/2023,16.2(-1.22 %),0,0,0,0,0,0,"29,060,785",0.27%
20/09/2023,16.4(6.49 %),"4,400",0.07,"5,900",0.1,"1,500",0.02,"29,060,785",0.27%
19/09/2023,15.4(1.65 %),"-2,100",-0.03,0,0,"2,100",0.03,"29,065,185",0.26%
18/09/2023,15.15(-2.88 %),0,0,0,0,0,0,"29,061,485",0.27%
15/09/2023,15.6(-0.95 %),"-24,600",-0.39,0,0,"24,600",0.39,"29,061,485",0.23%
14/09/2023,15.75(-2.17 %),"-1,600",-0.03,0,0,"1,600",0.03,"29,053,085",0.25%
13/09/2023,16.1(-2.42 %),"-8,400",-0.14,0,0,"8,400",0.14,"29,052,485",0.25%
12/09/2023,16.5(5.10 %),"32,400",0.52,"33,000",0.53,600,0.01,"29,024,985",0.3%
11/09/2023,15.7(-6.27 %),"-25,200",-0.42,"2,300",0.04,"27,500",0.46,"29,046,385",0.26%
08/09/2023,16.75(0.30 %),"-11,400",-0.19,200,0,"11,600",0.19,"29,019,453",0.3%
07/09/2023,16.7(0.91 %),"-27,600",-0.46,"1,600",0.03,"29,200",0.48,"29,019,653",0.3%
06/09/2023,16.55(4.09 %),"20,900",0.34,"20,900",0.34,0,0,"29,000,453",0.39%
05/09/2023,15.9(2.58 %),"-15,600",-0.25,"5,200",0.08,"20,800",0.33,"29,021,353",0.3%
31/08/2023,15.5(3.33 %),"22,800",0.36,"22,800",0.36,0,0,"29,026,553",0.29%
30/08/2023,15(-1.32 %),"4,700",0.07,"4,700",0.07,0,0,"29,048,053",0.29%
29/08/2023,15.2(0.33 %),"3,300",0.05,"3,300",0.05,0,0,"29,052,753",0.25%
28/08/2023,15.15(2.02 %),"23,700",0.36,"25,000",0.38,"1,300",0.02,"29,020,753",0.35%
25/08/2023,14.85(-2.62 %),"-34,800",-0.52,0,0,"34,800",0.52,"29,044,453",0.26%
24/08/2023,15.25(0.99 %),"-1,800",-0.03,0,0,"1,800",0.03,"29,031,053",0.33%
23/08/2023,15.1(1.00 %),"-15,200",-0.23,0,0,"15,200",0.23,"29,029,253",0.29%
22/08/2023,14.95(1.70 %),"42,400",0.63,"42,400",0.63,0,0,"29,011,053",0.32%
21/08/2023,14.7(-6.96 %),"-12,600",-0.2,"5,600",0.09,"18,200",0.28,"28,992,753",0.35%
18/08/2023,15.75(-6.80 %),"-60,700",-0.99,0,0,"60,700",0.99,"28,963,253",0.4%
17/08/2023,16.9(-1.74 %),"-35,100",-0.59,0,0,"35,100",0.59,"28,998,353",0.39%
16/08/2023,17.15(0.29 %),"5,100",0.09,"5,100",0.09,0,0,"28,963,253",0.4%
15/08/2023,17.05(2.10 %),"51,200",0.86,"51,200",0.86,0,0,"28,968,353",0.39%
14/08/2023,16.65(-0.30 %),"14,700",0.25,"14,700",0.25,0,0,"28,995,253",0.35%
11/08/2023,16.7(-1.18 %),"-24,300",-0.41,0,0,"24,300",0.41,"25,240,476",7.79%
